PGraphics|attribPosition|String,float,float,float|name,x,y,z|void
PGraphics|attribNormal|String,float,float,float|name,nx,ny,nz|void
PGraphics|attribColor|String,int|name,color|void
PGraphics|attrib|String,float[]|name,values|void
PGraphics|attrib|String,int[]|name,values|void
PGraphics|attrib|String,boolean[]|name,values|void
PGraphics|textureMode|int|mode|void
PGraphics|textureWrap|int|wrap|void
PGraphics|texture|PImage|image|void
PGraphics|noTexture|||void
PGraphics|vertexCheck|||void
PGraphics|vertex|float,float|x,y|void
PGraphics|vertex|float,float,float|x,y,z|void
PGraphics|vertex|float[]|v|void
PGraphics|vertex|float,float,float,float|x,y,u,v|void
PGraphics|vertex|float,float,float,float,float|x,y,z,u,v|void
PGraphics|vertexTexture|float,float|u,v|void
PGraphics|beginContour|||void
PGraphics|endContour|||void
PGraphics|endShape|||void
PGraphics|endShape|int|mode|void
PGraphics|loadShape|String|filename|PShape
PGraphics|loadShape|String,String|filename,options|PShape
PGraphics|createShape|||PShape
PGraphics|createShape|int|type|PShape
PGraphics|createShapeFamily|int|type|PShape
PGraphics|createShape|int,float[]|kind,p|PShape
PGraphics|createShapePrimitive|int,float[]|kind,p|PShape
PGraphics|loadShader|String|fragFilename|PShader
PGraphics|loadShader|String,String|fragFilename,vertFilename|PShader
PGraphics|shader|PShader|shader|void
PGraphics|shader|PShader,int|shader,kind|void
PGraphics|resetShader|||void
PGraphics|resetShader|int|kind|void
PGraphics|filter|PShader|shader|void
PGraphics|clip|float,float,float,float|a,b,c,d|void
PGraphics|clipImpl|float,float,float,float|x1,y1,x2,y2|void
PGraphics|noClip|||void
PGraphics|blendMode|int|mode|void
PGraphics|blendModeImpl|||void
PGraphics|bezierVertexCheck|||void
PGraphics|bezierVertexCheck|int,int|shape,vertexCount|void
PGraphics|bezierVertex|float,float,float,float,float,float|x2,y2,x3,y3,x4,y4|void
PGraphics|bezierVertex|float,float,float,float,float,float,float,float,float|x2,y2,z2,x3,y3,z3,x4,y4,z4|void
PGraphics|quadraticVertex|float,float,float,float|cx,cy,x3,y3|void
PGraphics|quadraticVertex|float,float,float,float,float,float|cx,cy,cz,x3,y3,z3|void
PGraphics|curveVertexCheck|||void
PGraphics|curveVertexCheck|int|shape|void
PGraphics|curveVertex|float,float|x,y|void
PGraphics|curveVertex|float,float,float|x,y,z|void
PGraphics|curveVertexSegment|float,float,float,float,float,float,float,float|x1,y1,x2,y2,x3,y3,x4,y4|void
PGraphics|curveVertexSegment|float,float,float,float,float,float,float,float,float,float,float,float|x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4|void
PGraphics|point|float,float|x,y|void
PGraphics|point|float,float,float|x,y,z|void
PGraphics|line|float,float,float,float|x1,y1,x2,y2|void
PGraphics|line|float,float,float,float,float,float|x1,y1,z1,x2,y2,z2|void
PGraphics|triangle|float,float,float,float,float,float|x1,y1,x2,y2,x3,y3|void
PGraphics|quad|float,float,float,float,float,float,float,float|x1,y1,x2,y2,x3,y3,x4,y4|void
PGraphics|rectMode|int|mode|void
PGraphics|rect|float,float,float,float|a,b,c,d|void
PGraphics|rectImpl|float,float,float,float|x1,y1,x2,y2|void
PGraphics|rect|float,float,float,float,float|a,b,c,d,r|void
PGraphics|rect|float,float,float,float,float,float,float,float|a,b,c,d,tl,tr,br,bl|void
PGraphics|rectImpl|float,float,float,float,float,float,float,float|x1,y1,x2,y2,tl,tr,br,bl|void
PGraphics|square|float,float,float|x,y,extent|void
PGraphics|ellipseMode|int|mode|void
PGraphics|ellipse|float,float,float,float|a,b,c,d|void
PGraphics|ellipseImpl|float,float,float,float|x,y,w,h|void
PGraphics|arc|float,float,float,float,float,float|a,b,c,d,start,stop|void
PGraphics|arc|float,float,float,float,float,float,int|a,b,c,d,start,stop,mode|void
PGraphics|arcImpl|float,float,float,float,float,float,int|x,y,w,h,start,stop,mode|void
PGraphics|circle|float,float,float|x,y,extent|void
PGraphics|box|float|size|void
PGraphics|box|float,float,float|w,h,d|void
PGraphics|sphereDetail|int|res|void
PGraphics|sphereDetail|int,int|ures,vres|void
PGraphics|sphere|float|r|void
PGraphics|bezierPoint|float,float,float,float,float|a,b,c,d,t|float
PGraphics|bezierTangent|float,float,float,float,float|a,b,c,d,t|float
PGraphics|bezierInitCheck|||void
PGraphics|bezierInit|||void
PGraphics|bezierDetail|int|detail|void
PGraphics|bezier|float,float,float,float,float,float,float,float|x1,y1,x2,y2,x3,y3,x4,y4|void
PGraphics|bezier|float,float,float,float,float,float,float,float,float,float,float,float|x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4|void
PGraphics|curvePoint|float,float,float,float,float|a,b,c,d,t|float
PGraphics|curveTangent|float,float,float,float,float|a,b,c,d,t|float
PGraphics|curveDetail|int|detail|void
PGraphics|curveTightness|float|tightness|void
PGraphics|curveInitCheck|||void
PGraphics|curveInit|||void
PGraphics|curve|float,float,float,float,float,float,float,float|x1,y1,x2,y2,x3,y3,x4,y4|void
PGraphics|curve|float,float,float,float,float,float,float,float,float,float,float,float|x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4|void
PGraphics|splineForward|int,PMatrix3D|segments,matrix|void
PGraphics|smooth|||void
PGraphics|smooth|int|quality|void
PGraphics|noSmooth|||void
PGraphics|smoothWarning|String|method|void
PGraphics|imageMode|int|mode|void
PGraphics|image|PImage,float,float|img,a,b|void
PGraphics|image|PImage,float,float,float,float|img,a,b,c,d|void
PGraphics|image|PImage,float,float,float,float,int,int,int,int|img,a,b,c,d,u1,v1,u2,v2|void
PGraphics|imageImpl|PImage,float,float,float,float,int,int,int,int|img,x1,y1,x2,y2,u1,v1,u2,v2|void
PGraphics|shapeMode|int|mode|void
PGraphics|shape|PShape|shape|void
PGraphics|shape|PShape,float,float|shape,x,y|void
PGraphics|shape|PShape,float,float,float|shape,x,y,z|void
PGraphics|shape|PShape,float,float,float,float|shape,a,b,c,d|void
PGraphics|shape|PShape,float,float,float,float,float,float|shape,x,y,z,c,d,e|void
PGraphics|createDefaultFont|float|size|PFont
PGraphics|createFont|String,float,boolean,char[]|name,size,smooth,charset|PFont
PGraphics|createFont|Font,float,boolean,char[],boolean|baseFont,size,smooth,charset,stream|PFont
PGraphics|textAlign|int|alignX|void
PGraphics|textAlign|int,int|alignX,alignY|void
PGraphics|textAscent|||float
PGraphics|textDescent|||float
PGraphics|textFont|PFont|which|void
PGraphics|textFont|PFont,float|which,size|void
PGraphics|textFontImpl|PFont,float|which,size|void
PGraphics|textLeading|float|leading|void
PGraphics|textMode|int|mode|void
PGraphics|textModeCheck|int|mode|boolean
PGraphics|textSize|float|size|void
PGraphics|textSizeImpl|float|size|void
PGraphics|handleTextSize|float|size|void
PGraphics|textWidth|char|c|float
PGraphics|textWidth|String|str|float
PGraphics|textWidth|char[],int,int|chars,start,length|float
PGraphics|textWidthImpl|char[],int,int|buffer,start,stop|float
PGraphics|text|char,float,float|c,x,y|void
PGraphics|text|char,float,float,float|c,x,y,z|void
PGraphics|text|String,float,float|str,x,y|void
PGraphics|text|char[],int,int,float,float|chars,start,stop,x,y|void
PGraphics|text|String,float,float,float|str,x,y,z|void
PGraphics|text|char[],int,int,float,float,float|chars,start,stop,x,y,z|void
PGraphics|text|String,float,float,float,float|str,x1,y1,x2,y2|void
PGraphics|textSentence|char[],int,int,float,float|buffer,start,stop,boxWidth,spaceWidth|boolean
PGraphics|textSentenceBreak|int,int|start,stop|void
PGraphics|text|int,float,float|num,x,y|void
PGraphics|text|int,float,float,float|num,x,y,z|void
PGraphics|text|float,float,float|num,x,y|void
PGraphics|text|float,float,float,float|num,x,y,z|void
PGraphics|textLineAlignImpl|char[],int,int,float,float|buffer,start,stop,x,y|void
PGraphics|textLineImpl|char[],int,int,float,float|buffer,start,stop,x,y|void
PGraphics|textCharImpl|char,float,float|ch,x,y|void
PGraphics|textCharModelImpl|PImage,float,float,float,float,int,int|glyph,x1,y1,x2,y2,u2,v2|void
PGraphics|push|||void
PGraphics|pop|||void
PGraphics|pushMatrix|||void
PGraphics|popMatrix|||void
PGraphics|translate|float,float|x,y|void
PGraphics|translate|float,float,float|x,y,z|void
PGraphics|rotate|float|angle|void
PGraphics|rotateX|float|angle|void
PGraphics|rotateY|float|angle|void
PGraphics|rotateZ|float|angle|void
PGraphics|rotate|float,float,float,float|angle,x,y,z|void
PGraphics|scale|float|s|void
PGraphics|scale|float,float|x,y|void
PGraphics|scale|float,float,float|x,y,z|void
PGraphics|shearX|float|angle|void
PGraphics|shearY|float|angle|void
PGraphics|resetMatrix|||void
PGraphics|applyMatrix|PMatrix|source|void
PGraphics|applyMatrix|PMatrix2D|source|void
PGraphics|applyMatrix|float,float,float,float,float,float|n00,n01,n02,n10,n11,n12|void
PGraphics|applyMatrix|PMatrix3D|source|void
PGraphics|applyMatrix|float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float|n00,n01,n02,n03,n10,n11,n12,n13,n20,n21,n22,n23,n30,n31,n32,n33|void
PGraphics|getMatrix|||PMatrix
PGraphics|getMatrix|PMatrix2D|target|PMatrix2D
PGraphics|getMatrix|PMatrix3D|target|PMatrix3D
PGraphics|setMatrix|PMatrix|source|void
PGraphics|setMatrix|PMatrix2D|source|void
PGraphics|setMatrix|PMatrix3D|source|void
PGraphics|printMatrix|||void
PGraphics|beginCamera|||void
PGraphics|endCamera|||void
PGraphics|camera|||void
PGraphics|camera|float,float,float,float,float,float,float,float,float|eyeX,eyeY,eyeZ,centerX,centerY,centerZ,upX,upY,upZ|void
PGraphics|printCamera|||void
PGraphics|ortho|||void
PGraphics|ortho|float,float,float,float|left,right,bottom,top|void
PGraphics|ortho|float,float,float,float,float,float|left,right,bottom,top,near,far|void
PGraphics|perspective|||void
PGraphics|perspective|float,float,float,float|fovy,aspect,zNear,zFar|void
PGraphics|frustum|float,float,float,float,float,float|left,right,bottom,top,near,far|void
PGraphics|printProjection|||void
PGraphics|screenX|float,float|x,y|float
PGraphics|screenY|float,float|x,y|float
PGraphics|screenX|float,float,float|x,y,z|float
PGraphics|screenY|float,float,float|x,y,z|float
PGraphics|screenZ|float,float,float|x,y,z|float
PGraphics|modelX|float,float,float|x,y,z|float
PGraphics|modelY|float,float,float|x,y,z|float
PGraphics|modelZ|float,float,float|x,y,z|float
PGraphics|pushStyle|||void
PGraphics|popStyle|||void
PGraphics|style|PStyle|s|void
PGraphics|getStyle|||PStyle
PGraphics|getStyle|PStyle|s|PStyle
PGraphics|strokeWeight|float|weight|void
PGraphics|strokeJoin|int|join|void
PGraphics|strokeCap|int|cap|void
PGraphics|noStroke|||void
PGraphics|stroke|int|rgb|void
PGraphics|stroke|int,float|rgb,alpha|void
PGraphics|stroke|float|gray|void
PGraphics|stroke|float,float|gray,alpha|void
PGraphics|stroke|float,float,float|v1,v2,v3|void
PGraphics|stroke|float,float,float,float|v1,v2,v3,alpha|void
PGraphics|strokeFromCalc|||void
PGraphics|noTint|||void
PGraphics|tint|int|rgb|void
PGraphics|tint|int,float|rgb,alpha|void
PGraphics|tint|float|gray|void
PGraphics|tint|float,float|gray,alpha|void
PGraphics|tint|float,float,float|v1,v2,v3|void
PGraphics|tint|float,float,float,float|v1,v2,v3,alpha|void
PGraphics|tintFromCalc|||void
PGraphics|noFill|||void
PGraphics|fill|int|rgb|void
PGraphics|fill|int,float|rgb,alpha|void
PGraphics|fill|float|gray|void
PGraphics|fill|float,float|gray,alpha|void
PGraphics|fill|float,float,float|v1,v2,v3|void
PGraphics|fill|float,float,float,float|v1,v2,v3,alpha|void
PGraphics|fillFromCalc|||void
PGraphics|ambient|int|rgb|void
PGraphics|ambient|float|gray|void
PGraphics|ambient|float,float,float|v1,v2,v3|void
PGraphics|ambientFromCalc|||void
PGraphics|specular|int|rgb|void
PGraphics|specular|float|gray|void
PGraphics|specular|float,float,float|v1,v2,v3|void
PGraphics|specularFromCalc|||void
PGraphics|shininess|float|shine|void
PGraphics|emissive|int|rgb|void
PGraphics|emissive|float|gray|void
PGraphics|emissive|float,float,float|v1,v2,v3|void
PGraphics|emissiveFromCalc|||void
PGraphics|lights|||void
PGraphics|noLights|||void
PGraphics|ambientLight|float,float,float|v1,v2,v3|void
PGraphics|ambientLight|float,float,float,float,float,float|v1,v2,v3,x,y,z|void
PGraphics|directionalLight|float,float,float,float,float,float|v1,v2,v3,nx,ny,nz|void
PGraphics|pointLight|float,float,float,float,float,float|v1,v2,v3,x,y,z|void
PGraphics|spotLight|float,float,float,float,float,float,float,float,float,float,float|v1,v2,v3,x,y,z,nx,ny,nz,angle,concentration|void
PGraphics|lightFalloff|float,float,float|constant,linear,quadratic|void
PGraphics|lightSpecular|float,float,float|v1,v2,v3|void
PGraphics|background|int|rgb|void
PGraphics|background|int,float|rgb,alpha|void
PGraphics|background|float|gray|void
PGraphics|background|float,float|gray,alpha|void
PGraphics|background|float,float,float|v1,v2,v3|void
PGraphics|background|float,float,float,float|v1,v2,v3,alpha|void
PGraphics|clear|||void
PGraphics|backgroundFromCalc|||void
PGraphics|background|PImage|image|void
PGraphics|backgroundImpl|PImage|image|void
PGraphics|backgroundImpl|||void
PGraphics|colorMode|int|mode|void
PGraphics|colorMode|int,float|mode,max|void
PGraphics|colorMode|int,float,float,float|mode,max1,max2,max3|void
PGraphics|colorMode|int,float,float,float,float|mode,max1,max2,max3,maxA|void
PGraphics|colorCalc|int|rgb|void
PGraphics|colorCalc|int,float|rgb,alpha|void
PGraphics|colorCalc|float|gray|void
PGraphics|colorCalc|float,float|gray,alpha|void
PGraphics|colorCalc|float,float,float|x,y,z|void
PGraphics|colorCalc|float,float,float,float|x,y,z,a|void
PGraphics|colorCalcARGB|int,float|argb,alpha|void
PGraphics|color|int|c|int
PGraphics|color|float|gray|int
PGraphics|color|int,int|c,alpha|int
PGraphics|color|int,float|c,alpha|int
PGraphics|color|float,float|gray,alpha|int
PGraphics|color|int,int,int|v1,v2,v3|int
PGraphics|color|float,float,float|v1,v2,v3|int
PGraphics|color|int,int,int,int|v1,v2,v3,a|int
PGraphics|color|float,float,float,float|v1,v2,v3,a|int
PGraphics|alpha|int|rgb|float
PGraphics|red|int|rgb|float
PGraphics|green|int|rgb|float
PGraphics|blue|int|rgb|float
PGraphics|hue|int|rgb|float
PGraphics|saturation|int|rgb|float
PGraphics|brightness|int|rgb|float
PGraphics|lerpColor|int,int,float|c1,c2,amt|int
PGraphics|lerpColor|int,int,float,int|c1,c2,amt,mode|int
PGraphics|beginRaw|PGraphics|rawGraphics|void
PGraphics|endRaw|||void
PGraphics|haveRaw|||boolean
PGraphics|getRaw|||PGraphics
PGraphics|showWarning|String|msg|void
PGraphics|showWarning|String,Object[]|msg,args|void
PGraphics|showDepthWarning|String|method|void
PGraphics|showDepthWarningXYZ|String|method|void
PGraphics|showMethodWarning|String|method|void
PGraphics|showVariationWarning|String|str|void
PGraphics|showMissingWarning|String|method|void
PGraphics|showException|String|msg|void
PGraphics|defaultFontOrDeath|String|method|void
PGraphics|defaultFontOrDeath|String,float|method,size|void
PGraphics|displayable|||boolean
PGraphics|is2D|||boolean
PGraphics|is3D|||boolean
PGraphics|isGL|||boolean
PGraphics|is2X|||boolean
PGraphics|save|String|filename|boolean
PGraphics|processImageBeforeAsyncSave|PImage|image|void
PGraphics|awaitAsyncSaveCompletion|String|filename|void
AsyncImageSaver|dispose|||void
AsyncImageSaver|hasAvailableTarget|||boolean
AsyncImageSaver|getAvailableTarget|int,int,int|requestedWidth,requestedHeight,format|PImage
AsyncImageSaver|returnUnusedTarget|PImage|target|void
AsyncImageSaver|saveTargetAsync|PGraphics,PImage,File|renderer,target,file|void
AsyncImageSaver|awaitAsyncSaveCompletion|File|file|void
PFont|save|OutputStream|output|void
PFont|addGlyph|char|c|void
PFont|getName|||String
PFont|getPostScriptName|||String
PFont|setNative|Object|font|void
PFont|getFont|||Font
PFont|getNative|||Object
PFont|getSize|||int
PFont|getDefaultSize|||int
PFont|isSmooth|||boolean
PFont|isStream|||boolean
PFont|setSubsetting|||void
PFont|findNative|||Object
PFont|getGlyph|char|c|Glyph
PFont|index|char|c|int
PFont|indexActual|char|c|int
PFont|indexHunt|int,int,int|c,start,stop|int
PFont|kern|char,char|a,b|float
PFont|ascent|||float
PFont|descent|||float
PFont|width|char|c|float
PFont|getGlyphCount|||int
PFont|getGlyph|int|i|Glyph
PFont|getShape|char|ch|PShape
PFont|getShape|char,float|ch,detail|PShape
PFont|list|||String[]
PFont|loadFonts|||void
PFont|findFont|String|name|Font
Glyph|readHeader|DataInputStream|is|void
Glyph|writeHeader|DataOutputStream|os|void
Glyph|readBitmap|DataInputStream|is|void
Glyph|writeBitmap|DataOutputStream|os|void
PApplet|getSurface|||PSurface
PApplet|insideSettings|String,Object[]|method,args|boolean
PApplet|handleSettings|||void
PApplet|settings|||void
PApplet|sketchWidth|||int
PApplet|sketchHeight|||int
PApplet|sketchRenderer|||String
PApplet|sketchSmooth|||int
PApplet|sketchFullScreen|||boolean
PApplet|sketchDisplay|||int
PApplet|sketchOutputPath|||String
PApplet|sketchOutputStream|||OutputStream
PApplet|sketchWindowColor|||int
PApplet|sketchPixelDensity|||int
PApplet|displayDensity|||int
PApplet|displayDensity|int|display|int
PApplet|pixelDensity|int|density|void
PApplet|setSize|int,int|width,height|void
PApplet|smooth|||void
PApplet|smooth|int|level|void
PApplet|noSmooth|||void
PApplet|smoothWarning|String|method|void
PApplet|getGraphics|||PGraphics
PApplet|orientation|int|which|void
PApplet|start|||void
PApplet|stop|||void
PApplet|pause|||void
PApplet|resume|||void
PApplet|registerMethod|String,Object|methodName,target|void
PApplet|registerNoArgs|String,Object|name,o|void
PApplet|registerWithArgs|String,Object,Class<?>[]|name,o,cargs|void
PApplet|unregisterMethod|String,Object|name,target|void
PApplet|handleMethods|String,Object[]|methodName,args|void
PApplet|setup|||void
PApplet|draw|||void
PApplet|fullScreen|||void
PApplet|fullScreen|int|display|void
PApplet|fullScreen|String|renderer|void
PApplet|fullScreen|String,int|renderer,display|void
PApplet|size|int,int|width,height|void
PApplet|size|int,int,String|width,height,renderer|void
PApplet|size|int,int,String,String|width,height,renderer,path|void
PApplet|createGraphics|int,int|w,h|PGraphics
PApplet|createGraphics|int,int,String|w,h,renderer|PGraphics
PApplet|createGraphics|int,int,String,String|w,h,renderer,path|PGraphics
PApplet|makeGraphics|int,int,String,String,boolean|w,h,renderer,path,primary|PGraphics
PApplet|createPrimaryGraphics|||PGraphics
PApplet|createImage|int,int,int|w,h,format|PImage
PApplet|handleDraw|||void
PApplet|redraw|||void
PApplet|loop|||void
PApplet|noLoop|||void
PApplet|isLooping|||boolean
PApplet|postEvent|Event|pe|void
PApplet|dequeueEvents|||void
PApplet|handleMouseEvent|MouseEvent|event|void
PApplet|mousePressed|||void
PApplet|mousePressed|MouseEvent|event|void
PApplet|mouseReleased|||void
PApplet|mouseReleased|MouseEvent|event|void
PApplet|mouseClicked|||void
PApplet|mouseClicked|MouseEvent|event|void
PApplet|mouseDragged|||void
PApplet|mouseDragged|MouseEvent|event|void
PApplet|mouseMoved|||void
PApplet|mouseMoved|MouseEvent|event|void
PApplet|mouseEntered|||void
PApplet|mouseEntered|MouseEvent|event|void
PApplet|mouseExited|||void
PApplet|mouseExited|MouseEvent|event|void
PApplet|mouseWheel|||void
PApplet|mouseWheel|MouseEvent|event|void
PApplet|handleKeyEvent|KeyEvent|event|void
PApplet|keyPressed|||void
PApplet|keyPressed|KeyEvent|event|void
PApplet|keyReleased|||void
PApplet|keyReleased|KeyEvent|event|void
PApplet|keyTyped|||void
PApplet|keyTyped|KeyEvent|event|void
PApplet|focusGained|||void
PApplet|focusLost|||void
PApplet|millis|||int
PApplet|second|||int
PApplet|minute|||int
PApplet|hour|||int
PApplet|day|||int
PApplet|month|||int
PApplet|year|||int
PApplet|delay|int|napTime|void
PApplet|frameRate|float|fps|void
PApplet|link|String|url|void
PApplet|launch|String[]|args|Process
PApplet|exec|String[]|args|Process
PApplet|exec|StringList,StringList,String[]|stdout,stderr,args|int
PApplet|shell|StringList,StringList,String[]|stdout,stderr,args|int
PApplet|printStackTrace|Throwable|t|void
PApplet|die|String|what|void
PApplet|die|String,Exception|what,e|void
PApplet|exit|||void
PApplet|exitCalled|||boolean
PApplet|exitActual|||void
PApplet|dispose|||void
PApplet|method|String|name|void
PApplet|thread|String|name|void
PApplet|save|String|filename|void
PApplet|saveFrame|||void
PApplet|saveFrame|String|filename|void
PApplet|insertFrame|String|what|String
PApplet|cursor|int|kind|void
PApplet|cursor|PImage|img|void
PApplet|cursor|PImage,int,int|img,x,y|void
PApplet|cursor|||void
PApplet|noCursor|||void
PApplet|print|byte|what|void
PApplet|print|boolean|what|void
PApplet|print|char|what|void
PApplet|print|int|what|void
PApplet|print|long|what|void
PApplet|print|float|what|void
PApplet|print|double|what|void
PApplet|print|String|what|void
PApplet|print|Object[]|variables|void
PApplet|println|||void
PApplet|println|byte|what|void
PApplet|println|boolean|what|void
PApplet|println|char|what|void
PApplet|println|int|what|void
PApplet|println|long|what|void
PApplet|println|float|what|void
PApplet|println|double|what|void
PApplet|println|String|what|void
PApplet|println|Object[]|variables|void
PApplet|println|Object|what|void
PApplet|printArray|Object|what|void
PApplet|debug|String|msg|void
PApplet|abs|float|n|float
PApplet|abs|int|n|int
PApplet|sq|float|n|float
PApplet|sqrt|float|n|float
PApplet|log|float|n|float
PApplet|exp|float|n|float
PApplet|pow|float,float|n,e|float
PApplet|max|int,int|a,b|int
PApplet|max|float,float|a,b|float
PApplet|max|int,int,int|a,b,c|int
PApplet|max|float,float,float|a,b,c|float
PApplet|max|int[]|list|int
PApplet|max|float[]|list|float
PApplet|min|int,int|a,b|int
PApplet|min|float,float|a,b|float
PApplet|min|int,int,int|a,b,c|int
PApplet|min|float,float,float|a,b,c|float
PApplet|min|int[]|list|int
PApplet|min|float[]|list|float
PApplet|constrain|int,int,int|amt,low,high|int
PApplet|constrain|float,float,float|amt,low,high|float
PApplet|sin|float|angle|float
PApplet|cos|float|angle|float
PApplet|tan|float|angle|float
PApplet|asin|float|value|float
PApplet|acos|float|value|float
PApplet|atan|float|value|float
PApplet|atan2|float,float|y,x|float
PApplet|degrees|float|radians|float
PApplet|radians|float|degrees|float
PApplet|ceil|float|n|int
PApplet|floor|float|n|int
PApplet|round|float|n|int
PApplet|mag|float,float|a,b|float
PApplet|mag|float,float,float|a,b,c|float
PApplet|dist|float,float,float,float|x1,y1,x2,y2|float
PApplet|dist|float,float,float,float,float,float|x1,y1,z1,x2,y2,z2|float
PApplet|lerp|float,float,float|start,stop,amt|float
PApplet|norm|float,float,float|value,start,stop|float
PApplet|map|float,float,float,float,float|value,start1,stop1,start2,stop2|float
PApplet|random|float|high|float
PApplet|randomGaussian|||float
PApplet|random|float,float|low,high|float
PApplet|randomSeed|long|seed|void
PApplet|noise|float|x|float
PApplet|noise|float,float|x,y|float
PApplet|noise|float,float,float|x,y,z|float
PApplet|noise_fsc|float|i|float
PApplet|noiseDetail|int|lod|void
PApplet|noiseDetail|int,float|lod,falloff|void
PApplet|noiseSeed|long|seed|void
PApplet|loadImage|String|filename|PImage
PApplet|loadImage|String,String|filename,extension|PImage
PApplet|requestImage|String|filename|PImage
PApplet|requestImage|String,String|filename,extension|PImage
PApplet|loadXML|String|filename|XML
PApplet|loadXML|String,String|filename,options|XML
PApplet|parseXML|String|xmlString|XML
PApplet|parseXML|String,String|xmlString,options|XML
PApplet|saveXML|XML,String|xml,filename|boolean
PApplet|saveXML|XML,String,String|xml,filename,options|boolean
PApplet|parseJSONObject|String|input|JSONObject
PApplet|loadJSONObject|String|filename|JSONObject
PApplet|loadJSONObject|File|file|JSONObject
PApplet|saveJSONObject|JSONObject,String|json,filename|boolean
PApplet|saveJSONObject|JSONObject,String,String|json,filename,options|boolean
PApplet|parseJSONArray|String|input|JSONArray
PApplet|loadJSONArray|String|filename|JSONArray
PApplet|loadJSONArray|File|file|JSONArray
PApplet|saveJSONArray|JSONArray,String|json,filename|boolean
PApplet|saveJSONArray|JSONArray,String,String|json,filename,options|boolean
PApplet|loadTable|String|filename|Table
PApplet|loadTable|String,String|filename,options|Table
PApplet|saveTable|Table,String|table,filename|boolean
PApplet|saveTable|Table,String,String|table,filename,options|boolean
PApplet|loadFont|String|filename|PFont
PApplet|createFont|String,float|name,size|PFont
PApplet|createFont|String,float,boolean|name,size,smooth|PFont
PApplet|createFont|String,float,boolean,char[]|name,size,smooth,charset|PFont
PApplet|selectInput|String,String|prompt,callback|void
PApplet|selectInput|String,String,File|prompt,callback,file|void
PApplet|selectInput|String,String,File,Object|prompt,callback,file,callbackObject|void
PApplet|selectOutput|String,String|prompt,callback|void
PApplet|selectOutput|String,String,File|prompt,callback,file|void
PApplet|selectOutput|String,String,File,Object|prompt,callback,file,callbackObject|void
PApplet|selectFolder|String,String|prompt,callback|void
PApplet|selectFolder|String,String,File|prompt,callback,file|void
PApplet|selectFolder|String,String,File,Object|prompt,callback,file,callbackObject|void
PApplet|selectCallback|File,String,Object|selectedFile,callbackMethod,callbackObject|void
PApplet|listPaths|String,String[]|path,options|String[]
PApplet|listFiles|String,String[]|path,options|File[]
PApplet|listFiles|File,String[]|base,options|File[]
PApplet|listFilesImpl|File,boolean,String[],boolean,boolean,boolean,File>|folder,recursive,extensions,hidden,directories,files,list|void
PApplet|checkExtension|String|filename|String
PApplet|createReader|String|filename|BufferedReader
PApplet|createReader|File|file|BufferedReader
PApplet|createReader|InputStream|input|BufferedReader
PApplet|createWriter|String|filename|PrintWriter
PApplet|createWriter|File|file|PrintWriter
PApplet|createWriter|OutputStream|output|PrintWriter
PApplet|createInput|String|filename|InputStream
PApplet|createInputRaw|String|filename|InputStream
PApplet|createInput|File|file|InputStream
PApplet|loadBytes|String|filename|byte[]
PApplet|loadBytes|InputStream|input|byte[]
PApplet|loadBytes|File|file|byte[]
PApplet|loadStrings|File|file|String[]
PApplet|loadStrings|String|filename|String[]
PApplet|loadStrings|InputStream|input|String[]
PApplet|loadStrings|BufferedReader|reader|String[]
PApplet|createOutput|String|filename|OutputStream
PApplet|createOutput|File|file|OutputStream
PApplet|saveStream|String,String|target,source|boolean
PApplet|saveStream|File,String|target,source|boolean
PApplet|saveStream|String,InputStream|target,source|boolean
PApplet|saveStream|File,InputStream|target,source|boolean
PApplet|saveStream|OutputStream,InputStream|target,source|void
PApplet|saveBytes|String,byte[]|filename,data|void
PApplet|createTempFile|File|file|File
PApplet|saveBytes|File,byte[]|file,data|void
PApplet|saveBytes|OutputStream,byte[]|output,data|void
PApplet|saveStrings|String,String[]|filename,data|void
PApplet|saveStrings|File,String[]|file,data|void
PApplet|saveStrings|OutputStream,String[]|output,data|void
PApplet|calcSketchPath|||String
PApplet|sketchPath|||String
PApplet|sketchPath|String|where|String
PApplet|sketchFile|String|where|File
PApplet|savePath|String|where|String
PApplet|saveFile|String|where|File
PApplet|desktopFile|String|what|File
PApplet|desktopPath|String|what|String
PApplet|dataPath|String|where|String
PApplet|dataFile|String|where|File
PApplet|createPath|String|path|void
PApplet|createPath|File|file|void
PApplet|getExtension|String|filename|String
PApplet|urlEncode|String|str|String
PApplet|urlDecode|String|str|String
PApplet|sort|byte[]|list|byte[]
PApplet|sort|byte[],int|list,count|byte[]
PApplet|sort|char[]|list|char[]
PApplet|sort|char[],int|list,count|char[]
PApplet|sort|int[]|list|int[]
PApplet|sort|int[],int|list,count|int[]
PApplet|sort|float[]|list|float[]
PApplet|sort|float[],int|list,count|float[]
PApplet|sort|String[]|list|String[]
PApplet|sort|String[],int|list,count|String[]
PApplet|arrayCopy|Object,int,Object,int,int|src,srcPosition,dst,dstPosition,length|void
PApplet|arrayCopy|Object,Object,int|src,dst,length|void
PApplet|arrayCopy|Object,Object|src,dst|void
